num_colors,c1_h,c1_s,c1_v,c1_L,c1_a,c1_b,c2_h,c2_s,c2_v,c2_L,c2_a,c2_b,c3_h,c3_s,c3_v,c3_L,c3_a,c3_b,c4_h,c4_s,c4_v,c4_L,c4_a,c4_b,c5_h,c5_s,c5_v,c5_L,c5_a,c5_b,target_score
5,58.02,0.177,0.086,7.23,-0.79,2.33,58.02,0.273,0.176,17.97,-2.33,7.8,58.02,0.842,0.644,64.17,-12.66,62.68,88.02,0.655,0.67,64.36,-35.47,50.36,238.02,0.826,0.932,35.49,61.83,-92.77,7.2
5,318.65,0.1,0.4,40.15,5.51,-2.52,318.65,0.1,0.4,40.15,5.51,-2.52,318.65,0.1,0.4,40.15,5.51,-2.52,273.65,0.1,0.4,39.83,4.43,-5.0,108.65,0.1,0.4,42.21,-5.33,4.68,1.0
5,242.68,0.158,0.105,7.83,1.22,-2.65,242.68,0.147,0.131,10.74,1.41,-3.33,242.68,0.548,0.781,44.05,31.93,-56.55,287.68,0.55,0.558,37.98,39.7,-32.3,242.68,0.2,0.5,44.15,6.2,-13.99,1.77
5,342.71,0.049,0.994,96.24,4.77,-0.23,342.71,0.065,0.917,88.58,5.91,-0.27,342.71,0.563,0.733,49.19,45.39,3.87,312.71,0.743,0.568,35.47,53.14,-23.51,162.71,0.896,0.929,83.92,-60.73,16.66,4.28
5,346.89,0.272,0.102,6.83,3.68,0.23,346.89,0.202,0.142,11.57,3.9,0.23,346.89,0.737,0.886,52.03,65.23,18.65,16.89,0.401,0.671,55.6,16.71,18.23,346.89,0.2,0.5,45.81,11.16,0.74,5.74
5,266.01,0.9,0.9,37.43,73.21,-84.7,284.06,0.024,0.93,92.29,2.38,-2.22,284.06,0.669,0.768,46.07,59.18,-50.94,254.06,0.603,0.771,42.06,40.57,-58.27,74.06,0.963,0.834,79.28,-38.47,77.62,3.59
5,251.34,0.228,0.128,9.28,2.69,-4.88,251.34,0.148,0.163,14.26,2.1,-3.88,251.34,0.561,0.729,41.7,34.33,-52.55,281.34,0.653,0.728,43.56,54.31,-49.14,251.34,0.2,0.5,44.47,7.49,-13.48,3.51
5,123.61,0.221,0.125,11.29,-4.93,3.45,123.61,0.281,0.164,15.56,-7.89,5.61,123.61,0.644,0.729,67.07,-55.75,46.42,93.61,0.747,0.602,57.31,-39.96,50.55,273.61,0.825,0.912,43.85,73.42,-75.74,7.7
5,199.71,0.106,0.096,8.09,-0.6,-0.62,199.71,0.149,0.172,16.54,-1.38,-2.05,199.71,0.71,0.826,62.78,-13.12,-33.44,229.71,0.709,0.725,36.92,28.65,-59.92,49.71,0.821,0.84,75.27,-3.01,70.64,9.62
5,190.21,0.169,0.128,11.73,-1.85,-1.36,190.21,0.138,0.124,11.32,-1.47,-1.08,190.21,0.779,0.643,54.55,-21.51,-19.89,220.21,0.534,0.731,50.63,7.77,-38.74,40.21,0.863,0.928,73.87,14.3,71.96,7.82
5,186.39,0.132,0.139,13.35,-1.77,-0.99,186.39,0.266,0.213,21.03,-4.94,-2.75,186.39,0.85,0.821,70.81,-31.42,-20.44,156.39,0.705,0.737,68.39,-47.84,16.3,336.39,0.808,0.84,48.28,68.33,4.97,8.19
5,118.94,0.9,0.9,79.95,-77.96,74.55,173.74,0.215,0.194,19.57,-4.79,-0.79,173.74,0.525,0.889,83.37,-36.51,-4.18,218.74,0.448,0.661,50.2,3.66,-29.08,23.74,0.809,0.817,56.09,35.89,52.9,1.0
5,124.56,0.104,0.052,3.77,-0.62,0.41,124.56,0.278,0.13,11.71,-6.38,4.44,124.56,0.9,0.649,59.27,-60.42,55.27,79.56,0.519,0.635,62.88,-23.24,40.2,124.56,0.2,0.5,50.84,-14.18,9.82,7.21
5,295.54,0.151,0.078,5.54,1.75,-1.35,295.54,0.3,0.153,11.66,7.99,-5.89,295.54,0.669,0.897,57.63,73.43,-50.82,250.54,0.525,0.654,39.3,28.56,-45.21,145.54,0.862,0.847,76.34,-66.05,40.57,9.97
5,228.98,0.004,0.967,96.86,0.07,-0.36,228.98,0.055,0.959,92.65,1.18,-5.56,228.98,0.642,0.602,33.76,19.54,-46.3,198.98,0.507,0.551,47.17,-9.91,-17.38,48.98,0.944,0.984,84.69,0.31,84.1,5.33
5,353.55,0.004,0.975,97.5,0.32,0.06,353.55,0.059,0.904,87.76,4.88,0.95,353.55,0.811,0.975,54.56,73.57,38.78,23.55,0.8,0.742,51.35,32.87,48.27,143.55,0.829,0.899,80.61,-68.84,43.58,4.14
5,175.67,0.023,0.96,96.03,-1.93,-0.45,175.67,0.029,0.915,91.91,-2.33,-0.55,175.67,0.794,0.66,62.44,-36.12,-4.9,205.67,0.517,0.658,52.59,-5.99,-24.85,325.67,0.908,0.885,50.06,77.32,-9.68,6.62
5,335.06,0.125,0.092,7.02,1.62,-0.31,335.06,0.202,0.133,10.74,4.02,-0.72,335.06,0.701,0.662,40.65,52.05,-1.24,20.06,0.626,0.607,45.06,23.34,29.82,125.06,0.809,0.826,74.23,-69.74,61.5,7.65
5,214.61,0.9,0.9,48.38,20.76,-66.97,69.02,0.253,0.132,12.72,-2.56,5.57,69.02,0.577,0.768,75.78,-21.64,53.55,114.02,0.579,0.726,67.56,-49.4,45.05,279.02,0.807,0.807,41.57,68.07,-64.16,1.04
5,93.68,0.002,0.985,98.69,-0.15,0.18,93.68,0.068,0.911,91.06,-5.8,6.7,93.68,0.654,0.648,61.85,-38.24,48.21,123.68,0.677,0.679,62.59,-54.43,45.88,273.68,0.936,0.997,44.27,83.17,-87.22,7.53
5,94.13,0.005,0.966,96.95,-0.48,0.55,94.13,0.02,0.902,91.01,-1.73,1.96,94.13,0.664,0.608,58.25,-37.08,46.36,139.13,0.714,0.594,55.41,-46.86,30.08,304.13,0.914,0.86,51.82,84.14,-46.79,7.08
5,69.21,0.011,0.963,96.65,-0.6,1.22,69.21,0.046,0.944,94.64,-2.5,5.16,69.21,0.61,0.963,92.64,-27.16,67.41,39.21,0.556,0.663,58.7,4.78,37.3,219.21,0.919,0.917,44.21,33.11,-76.24,4.46
5,119.88,0.166,0.132,12.33,-3.97,2.92,119.88,0.139,0.175,17.49,-4.23,3.1,119.88,0.813,0.849,76.05,-72.32,67.51,164.88,0.695,0.614,58.25,-37.26,5.53,119.88,0.2,0.5,50.8,-14.53,10.89,5.68
5,251.03,0.9,0.9,32.45,69.73,-93.12,139.52,0.034,0.943,94.22,-3.67,1.71,139.52,0.596,0.74,68.73,-48.81,29.06,184.52,0.67,0.784,70.92,-30.37,-15.07,319.52,0.923,0.955,54.6,84.52,-21.82,3.58
5,332.68,0.014,0.979,97.24,1.4,-0.34,332.68,0.044,0.946,92.38,4.46,-1.07,332.68,0.787,0.718,42.08,60.42,-1.96,17.68,0.769,0.72,47.83,37.71,42.39,182.68,0.989,0.904,80.21,-39.94,-17.6,5.92
5,354.82,0.111,0.086,6.49,1.11,0.25,354.82,0.16,0.159,13.96,3.18,0.75,354.82,0.867,0.71,38.97,59.31,35.62,24.82,0.782,0.556,39.76,23.72,37.83,174.82,0.904,0.862,79.37,-47.29,-4.05,6.73
5,135.49,0.9,0.9,80.19,-74.85,59.6,100.91,0.152,0.134,12.83,-2.93,2.97,100.91,0.889,0.756,69.23,-59.66,66.0,55.91,0.585,0.549,55.14,-8.36,41.02,280.91,0.909,0.836,41.12,74.85,-69.14,2.38
5,0.5,0.1,0.4,39.96,4.05,1.53,0.5,0.1,0.4,39.96,4.05,1.53,0.5,0.1,0.4,39.96,4.05,1.53,330.5,0.1,0.4,40.09,5.1,-1.38,150.5,0.1,0.4,42.2,-5.0,1.5,1.0
5,79.43,0.245,0.053,3.81,-0.84,1.27,79.43,0.245,0.211,21.76,-4.73,7.71,79.43,0.523,0.656,64.8,-23.91,41.55,109.43,0.602,0.785,72.74,-51.73,50.32,259.43,0.809,0.885,37.93,65.23,-81.75,5.8
5,255.18,0.286,0.122,8.09,2.86,-5.52,255.18,0.255,0.195,15.54,4.75,-7.75,255.18,0.628,0.827,43.71,45.69,-63.77,300.18,0.402,0.546,43.62,32.44,-21.38,75.18,0.963,0.867,81.88,-41.22,79.69,7.78
5,44.75,0.009,0.977,97.76,-0.11,0.89,44.75,0.057,0.953,94.63,-0.6,5.43,44.75,0.73,0.896,77.32,2.93,65.27,74.75,0.744,0.753,72.95,-30.95,63.54,44.75,0.2,0.5,50.91,-0.92,11.34,3.04
5,87.3,0.248,0.065,4.84,-1.4,1.77,87.3,0.136,0.208,21.63,-3.07,4.08,87.3,0.782,0.863,80.24,-49.03,70.46,117.3,0.459,0.625,59.66,-37.33,31.4,87.3,0.2,0.5,51.81,-9.23,12.45,6.24
5,262.54,0.042,0.974,94.68,3.15,-4.53,262.54,0.077,0.973,91.97,5.91,-8.43,262.54,0.721,0.733,35.88,51.26,-62.68,217.54,0.408,0.701,55.21,2.19,-27.09,112.54,0.988,0.919,81.47,-79.28,77.97,5.1
5,10.41,0.9,0.9,51.74,63.6,57.4,285.16,0.074,0.95,90.77,7.76,-7.06,285.16,0.868,0.671,35.25,63.64,-53.98,315.16,0.633,0.533,35.43,44.34,-18.79,105.16,0.883,0.985,87.56,-76.44,80.33,1.48
5,207.35,0.027,0.994,98.16,-0.67,-1.93,207.35,0.054,0.934,91.72,-1.25,-3.66,207.35,0.76,0.825,55.47,-0.94,-44.79,177.35,0.565,0.67,64.42,-29.19,-6.37,357.35,0.864,0.935,51.23,73.09,49.51,7.95
5,251.83,0.208,0.06,3.66,0.73,-1.42,251.83,0.213,0.139,10.7,2.73,-4.9,251.83,0.783,0.06,1.47,2.42,-4.67,206.83,0.478,0.782,62.6,-5.8,-27.33,101.83,0.84,0.971,86.95,-71.03,78.04,5.36
5,73.66,0.12,0.112,10.41,-1.23,2.26,73.66,0.241,0.157,15.65,-3.19,6.05,73.66,0.505,0.722,71.47,-21.56,44.43,28.66,0.727,0.744,56.16,22.68,46.7,253.66,0.921,0.897,32.31,70.95,-92.84,6.39
5,83.96,0.144,0.113,10.41,-1.82,2.6,83.96,0.255,0.218,22.38,-5.54,8.09,83.96,0.808,0.647,62.05,-37.15,57.81,38.96,0.567,0.792,68.8,6.09,43.82,293.96,0.859,0.894,51.96,83.75,-59.6,9.22
5,341.07,0.183,0.084,5.84,1.9,-0.13,341.07,0.189,0.142,11.77,3.8,-0.24,341.07,0.54,0.645,44.29,39.61,1.53,11.07,0.496,0.729,54.58,27.98,22.25,341.07,0.2,0.5,45.88,11.61,-0.64,5.08
5,296.22,0.293,0.086,5.39,3.78,-2.9,296.22,0.233,0.137,10.85,5.66,-4.17,296.22,0.827,0.648,39.13,65.16,-44.16,326.22,0.449,0.557,41.9,31.7,-8.8,296.22,0.2,0.5,46.28,14.38,-10.56,3.83
5,70.54,0.014,0.985,98.54,-0.84,1.66,70.54,0.02,0.94,94.52,-1.15,2.26,70.54,0.554,0.738,73.07,-21.44,49.77,40.54,0.576,0.549,49.35,3.3,33.67,250.54,0.987,0.839,27.71,69.28,-92.05,6.67
5,82.15,0.004,0.978,98.03,-0.28,0.41,82.15,0.004,0.947,95.26,-0.31,0.46,82.15,0.801,0.699,66.85,-37.64,61.43,37.15,0.463,0.734,65.5,5.17,32.67,292.15,0.999,0.831,45.61,81.25,-60.87,5.21
5,317.66,0.004,0.969,96.96,0.46,-0.22,317.66,0.026,0.977,96.32,2.9,-1.4,317.66,0.547,0.867,59.93,57.21,-22.65,2.66,0.519,0.679,47.51,34.58,18.52,137.66,0.983,0.849,75.92,-72.86,58.88,1.73
5,129.96,0.218,0.129,11.8,-4.82,2.98,129.96,0.146,0.141,13.47,-3.49,2.12,129.96,0.589,0.714,66.38,-49.82,36.35,99.96,0.691,0.572,54.43,-39.81,44.98,309.96,0.96,0.912,53.39,86.06,-38.4,7.28
5,322.93,0.044,0.957,93.42,4.81,-1.93,322.93,0.039,0.902,88.94,4.08,-1.64,322.93,0.613,0.844,55.49,60.01,-17.53,292.93,0.63,0.621,40.82,51.17,-37.42,142.93,0.985,0.965,85.38,-78.23,57.16,3.61
5,105.27,0.019,0.975,97.41,-2.05,1.89,105.27,0.014,0.931,93.67,-1.41,1.3,105.27,0.654,0.686,64.2,-47.24,49.09,75.27,0.453,0.793,77.88,-22.14,42.88,285.27,0.968,0.983,49.74,87.99,-76.01,6.53
5,294.51,0.012,0.993,98.61,1.45,-1.13,294.51,0.069,0.966,92.7,8.22,-6.36,294.51,0.637,0.649,42.8,54.11,-38.36,339.51,0.407,0.647,49.57,30.25,-1.11,294.51,0.2,0.5,46.21,14.12,-10.68,7.78
5,236.2,0.007,0.991,98.65,0.25,-0.78,236.2,0.074,0.921,87.59,2.68,-8.1,236.2,0.557,0.697,40.14,24.82,-50.36,191.2,0.407,0.645,59.68,-14.64,-12.22,26.2,0.943,0.93,61.2,44.34,66.96,7.39
5,210.77,0.042,0.963,94.65,-0.71,-3.13,210.77,0.052,0.909,89.51,-0.83,-3.71,210.77,0.617,0.797,56.47,-0.08,-39.12,255.77,0.422,0.71,49.15,25.21,-37.81,60.77,0.936,0.87,85.63,-20.38,83.54,3.0
5,98.94,0.241,0.114,10.06,-3.88,3.83,98.94,0.203,0.18,18.06,-4.87,5.15,98.94,0.507,0.601,58.3,-31.49,35.34,128.94,0.73,0.61,56.51,-51.35,40.82,248.94,0.898,0.952,33.99,72.48,-98.03,7.15
5,9.8,0.226,0.117,9.0,2.56,1.54,9.8,0.197,0.138,11.52,2.55,1.81,9.8,0.541,0.694,50.07,30.75,23.23,39.8,0.635,0.557,48.9,4.88,37.11,189.8,0.942,0.943,75.63,-28.58,-29.88,7.18
5,334.38,0.265,0.076,4.66,2.28,-0.42,334.38,0.22,0.187,16.07,5.85,-1.09,334.38,0.86,0.764,43.19,65.75,3.57,19.38,0.586,0.632,47.75,22.83,28.25,154.38,0.834,0.973,87.12,-67.09,29.29,7.76
5,173.86,0.026,0.979,97.64,-2.22,-0.42,173.86,0.053,0.905,90.65,-4.3,-0.8,173.86,0.749,0.979,89.33,-49.29,-3.95,143.86,0.584,0.707,66.2,-44.94,23.49,323.86,0.856,0.951,54.73,80.95,-15.38,4.44
5,295.08,0.191,0.08,5.47,2.25,-1.75,295.08,0.22,0.201,17.68,7.31,-5.48,295.08,0.526,0.886,62.22,59.25,-42.01,265.08,0.567,0.578,34.81,33.45,-40.67,85.08,0.877,0.883,81.7,-51.54,76.49,9.81
5,128.35,0.9,0.9,80.03,-76.86,68.03,207.78,0.008,0.925,92.99,-0.19,-0.57,207.78,0.768,0.661,44.42,-0.34,-38.23,252.78,0.679,0.799,38.89,47.72,-67.53,27.78,0.844,0.851,59.87,32.89,58.99,2.09
5,247.83,0.275,0.06,3.37,0.86,-1.87,247.83,0.191,0.143,11.38,2.28,-4.57,247.83,0.788,0.891,36.05,60.56,-85.82,292.83,0.713,0.617,38.3,55.91,-40.75,97.83,0.808,0.893,81.27,-61.68,72.1,7.65
5,277.71,0.1,0.4,39.89,4.7,-4.9,277.71,0.1,0.4,39.89,4.7,-4.9,277.71,0.1,0.4,39.89,4.7,-4.9,322.71,0.1,0.4,40.13,5.36,-2.13,67.71,0.1,0.4,42.79,-2.55,5.59,1.0
5,325.61,0.015,0.985,97.67,1.67,-0.61,325.61,0.028,0.935,92.51,2.89,-1.05,325.61,0.594,0.826,54.85,56.75,-14.12,355.61,0.592,0.799,51.59,48.62,19.72,145.61,0.984,0.978,86.54,-77.68,53.1,4.41
5,56.22,0.273,0.059,4.3,-0.53,1.72,56.22,0.281,0.146,14.2,-1.82,6.66,56.22,0.745,0.059,4.05,-1.29,4.23,101.22,0.671,0.764,71.1,-49.86,55.2,266.22,0.869,0.97,41.62,76.35,-87.89,2.74
5,63.81,0.028,0.956,95.87,-1.34,3.25,63.81,0.015,0.954,95.85,-0.72,1.74,63.81,0.53,0.823,81.61,-17.6,53.48,93.81,0.744,0.524,50.32,-35.8,45.12,213.81,0.835,0.852,49.1,13.9,-58.9,2.91
5,248.26,0.1,0.4,39.44,2.78,-5.62,248.26,0.1,0.4,39.44,2.78,-5.62,248.26,0.1,0.4,39.44,2.78,-5.62,203.26,0.1,0.4,41.17,-1.54,-3.08,68.26,0.1,0.4,42.79,-2.59,5.58,1.0
5,53.77,0.144,0.138,13.44,-0.81,3.15,53.77,0.235,0.17,17.02,-1.49,6.14,53.77,0.584,0.702,68.16,-8.13,48.84,98.77,0.64,0.645,61.27,-40.57,46.56,53.77,0.2,0.5,51.99,-3.11,12.85,6.5
5,153.42,0.258,0.116,10.15,-4.4,1.17,153.42,0.123,0.15,14.71,-2.65,0.66,153.42,0.625,0.779,72.31,-47.25,17.6,108.42,0.648,0.697,64.98,-49.26,49.0,3.42,0.971,0.978,52.71,77.1,64.54,9.3
5,199.03,0.025,0.953,94.89,-1.03,-1.42,199.03,0.059,0.941,92.62,-2.36,-3.27,199.03,0.569,0.804,65.38,-13.79,-26.28,169.03,0.583,0.753,71.12,-36.74,0.78,49.03,0.836,0.932,81.91,-1.82,76.95,2.18
5,228.18,0.032,0.959,94.27,0.61,-3.18,228.18,0.023,0.973,96.1,0.44,-2.31,228.18,0.573,0.652,40.19,16.3,-43.57,183.18,0.479,0.588,56.48,-20.44,-8.7,48.18,0.961,0.945,80.66,2.19,81.2,3.38
5,212.33,0.178,0.148,13.16,-0.44,-2.91,212.33,0.113,0.178,17.2,-0.35,-2.16,212.33,0.896,0.807,45.66,13.94,-57.94,182.33,0.481,0.654,62.71,-22.91,-8.99,2.33,0.807,0.998,56.43,71.98,51.66,7.24
5,73.85,0.1,0.4,42.7,-2.97,5.45,73.85,0.1,0.4,42.7,-2.97,5.45,73.85,0.1,0.4,42.7,-2.97,5.45,103.85,0.1,0.4,42.28,-5.0,4.78,223.85,0.1,0.4,40.13,0.57,-4.61,1.0
5,78.92,0.1,0.4,42.63,-3.32,5.34,78.92,0.1,0.4,42.63,-3.32,5.34,78.92,0.1,0.4,42.63,-3.32,5.34,123.92,0.1,0.4,42.07,-5.95,4.06,228.92,0.1,0.4,39.87,1.1,-4.99,1.0
5,211.19,0.044,0.993,97.14,-0.71,-3.35,211.19,0.067,0.944,91.76,-1.02,-4.95,211.19,0.761,0.833,52.95,5.28,-49.9,241.19,0.681,0.66,30.1,37.44,-61.12,211.19,0.2,0.5,47.57,-1.51,-8.83,6.51
5,146.1,0.281,0.113,9.71,-4.95,1.94,146.1,0.295,0.145,13.42,-6.44,2.55,146.1,0.87,0.707,64.74,-57.39,34.6,101.1,0.672,0.778,72.27,-50.57,56.1,326.1,0.996,0.957,53.1,82.98,-5.05,8.89
5,141.28,0.023,0.972,96.98,-2.58,1.13,141.28,0.065,0.976,96.5,-7.17,3.18,141.28,0.631,0.743,68.76,-50.53,29.35,186.28,0.66,0.501,45.95,-19.97,-11.69,321.28,0.822,0.874,51.41,75.45,-19.6,5.48
5,358.87,0.259,0.052,3.1,1.0,0.33,358.87,0.174,0.145,12.24,3.11,1.06,358.87,0.886,0.679,36.87,57.56,41.25,43.87,0.502,0.687,63.43,0.23,36.89,208.87,0.941,0.994,57.64,11.98,-65.35,7.91
5,263.93,0.026,0.966,95.16,1.99,-2.78,263.93,0.049,0.944,91.6,3.66,-5.1,263.93,0.617,0.681,38.29,41.47,-50.75,308.93,0.47,0.547,41.29,35.95,-19.42,113.93,0.967,0.854,76.22,-74.94,73.32,5.84
5,77.14,0.138,0.131,12.64,-1.72,2.9,77.14,0.137,0.17,17.38,-2.14,3.61,77.14,0.589,0.713,69.85,-26.62,49.97,107.14,0.542,0.719,67.75,-43.04,42.61,287.14,0.989,0.934,48.14,85.86,-71.68,8.36
5,283.58,0.201,0.099,7.09,2.97,-2.57,283.58,0.172,0.157,13.66,4.05,-3.76,283.58,0.672,0.099,3.82,7.47,-7.42,238.58,0.698,0.733,33.2,40.25,-67.17,73.58,0.956,0.855,81.18,-38.4,79.1,4.61
5,128.56,0.107,0.064,4.8,-0.89,0.55,128.56,0.165,0.151,14.62,-4.21,2.66,128.56,0.82,0.853,76.49,-71.12,60.22,83.56,0.772,0.688,65.88,-37.42,59.05,308.56,0.906,0.98,57.99,90.65,-43.57,10.0
5,245.02,0.014,0.954,94.8,0.72,-1.66,245.02,0.039,0.913,89.34,1.92,-4.34,245.02,0.795,0.822,32.34,56.6,-81.91,290.02,0.495,0.525,37.86,35.0,-27.45,95.02,0.852,0.894,81.37,-61.3,74.55,5.16
5,149.28,0.264,0.108,9.22,-4.39,1.48,149.28,0.118,0.153,15.14,-2.67,0.85,149.28,0.892,0.763,69.52,-60.07,33.52,104.28,0.445,0.647,62.51,-31.98,32.39,149.28,0.2,0.5,51.1,-12.04,4.07,7.1
5,327.15,0.9,0.9,50.84,77.7,-7.27,333.53,0.027,0.975,96.04,2.72,-0.62,333.53,0.894,0.701,39.13,62.53,3.28,303.53,0.533,0.661,47.75,48.48,-29.19,183.53,0.942,0.981,85.61,-40.98,-19.91,1.79
5,204.59,0.017,0.974,96.93,-0.51,-1.12,204.59,0.024,0.921,91.98,-0.69,-1.51,204.59,0.797,0.667,46.18,-3.89,-36.38,159.59,0.75,0.618,58.05,-41.82,11.94,54.59,0.925,0.809,75.85,-9.55,75.52,6.43
5,114.98,0.106,0.113,10.29,-2.11,1.66,114.98,0.163,0.194,19.57,-5.12,4.09,114.98,0.518,0.665,62.78,-42.51,37.56,159.98,0.706,0.592,56.0,-38.74,10.16,324.98,0.999,0.857,47.68,76.74,-7.13,8.56
5,143.68,0.001,0.97,97.33,-0.14,0.06,143.68,0.018,0.921,92.64,-1.84,0.73,143.68,0.533,0.777,72.52,-45.02,22.98,188.68,0.448,0.57,53.38,-15.75,-10.79,143.68,0.2,0.5,51.04,-12.54,5.37,3.08
5,155.08,0.294,0.097,7.92,-3.99,0.96,155.08,0.236,0.169,16.54,-5.5,1.3,155.08,0.608,0.632,59.83,-38.53,12.81,200.08,0.649,0.799,62.23,-12.68,-30.48,5.08,0.871,0.901,50.54,67.33,53.84,9.17
5,87.68,0.168,0.134,12.8,-2.6,3.44,87.68,0.255,0.169,16.79,-4.79,6.42,87.68,0.745,0.626,60.01,-36.91,52.84,117.68,0.596,0.762,70.24,-54.36,47.86,267.68,0.933,0.9,37.16,74.78,-85.15,4.82
5,358.07,0.045,0.982,95.34,3.84,1.18,358.07,0.071,0.975,92.98,6.11,1.89,358.07,0.77,0.756,43.27,57.8,34.34,43.07,0.657,0.767,67.29,3.26,51.71,178.07,0.873,0.889,81.97,-44.92,-9.6,5.19
5,152.46,0.042,0.992,98.39,-4.39,1.13,152.46,0.015,0.911,91.84,-1.43,0.36,152.46,0.834,0.992,88.5,-69.37,32.99,107.46,0.645,0.748,69.38,-51.34,51.72,2.46,0.972,0.822,44.23,67.82,56.26,4.75
5,266.98,0.049,0.96,93.02,3.93,-5.12,266.98,0.063,0.904,87.22,4.82,-6.27,266.98,0.548,0.755,46.65,40.96,-48.25,221.98,0.541,0.666,45.3,9.03,-37.59,266.98,0.2,0.5,45.07,9.86,-12.51,7.17
5,0.4,0.226,0.099,6.92,2.67,0.97,0.4,0.194,0.203,18.04,4.59,1.77,0.4,0.532,0.713,48.51,38.89,19.07,330.4,0.443,0.583,43.89,31.72,-6.48,180.4,0.975,0.997,90.43,-47.15,-14.79,9.28
5,246.34,0.025,0.967,95.14,1.32,-2.9,246.34,0.026,0.905,89.58,1.32,-2.9,246.34,0.86,0.831,30.18,62.35,-86.76,276.34,0.645,0.703,41.12,49.98,-49.42,36.34,0.9,0.886,67.07,22.06,68.49,7.22
5,228.57,0.0,0.966,97.03,0.0,-0.01,228.57,0.027,0.957,94.33,0.54,-2.73,228.57,0.78,0.739,34.89,32.97,-65.35,183.57,0.465,0.637,60.86,-21.05,-9.29,78.57,0.87,0.886,83.17,-43.72,77.87,5.8
5,105.85,0.267,0.105,8.89,-3.74,3.72,105.85,0.198,0.219,22.32,-6.14,5.74,105.85,0.613,0.758,70.65,-49.01,50.19,60.85,0.68,0.561,57.68,-13.13,49.34,255.85,0.96,0.847,29.95,69.52,-89.55,6.0
5,51.23,0.136,0.131,12.56,-0.6,2.74,51.23,0.299,0.207,20.83,-1.68,8.94,51.23,0.754,0.817,75.16,-5.79,66.34,81.23,0.787,0.76,72.33,-38.82,65.06,51.23,0.2,0.5,51.69,-2.49,12.42,6.66
5,184.95,0.001,0.971,97.38,-0.07,-0.03,184.95,0.05,0.94,93.62,-3.42,-1.72,184.95,0.849,0.72,63.89,-30.27,-16.68,154.95,0.589,0.721,67.72,-41.84,13.86,334.95,0.85,0.872,49.37,72.37,4.81,7.18
5,91.69,0.256,0.068,5.05,-1.65,1.9,91.69,0.193,0.187,18.98,-4.26,5.2,91.69,0.886,0.9,82.11,-59.89,76.72,136.69,0.428,0.72,68.5,-36.68,21.44,241.69,0.952,0.973,32.19,75.79,-104.09,5.69
5,347.47,0.23,0.078,4.98,1.92,0.13,347.47,0.154,0.213,19.85,4.16,0.28,347.47,0.621,0.83,52.74,53.92,12.13,317.47,0.489,0.715,52.11,44.19,-18.18,137.47,0.807,0.898,80.41,-70.48,50.7,7.95
5,208.69,0.019,0.973,96.74,-0.4,-1.34,208.69,0.016,0.961,95.85,-0.34,-1.12,208.69,0.626,0.703,51.0,-2.3,-34.04,178.69,0.76,0.645,61.49,-32.95,-8.16,28.69,0.994,0.981,64.89,44.65,72.13,4.26
5,242.21,0.04,0.973,94.51,1.89,-4.69,242.21,0.068,0.97,91.95,3.31,-8.07,242.21,0.643,0.713,34.84,37.03,-61.43,287.21,0.479,0.778,55.45,45.34,-37.46,62.21,0.872,0.894,87.44,-22.5,82.93,4.88
5,51.67,0.213,0.117,10.68,-0.85,3.93,51.67,0.214,0.186,18.78,-1.24,5.86,51.67,0.546,0.743,71.03,-6.42,46.9,96.67,0.505,0.553,54.13,-28.35,33.14,231.67,0.988,0.997,35.12,70.12,-102.67,6.57
5,22.08,0.9,0.9,57.77,47.38,61.72,358.84,0.134,0.154,13.78,2.5,0.84,358.84,0.558,0.781,51.71,44.52,20.81,28.84,0.682,0.632,49.21,17.81,38.39,148.84,0.974,0.955,84.93,-74.19,45.72,1.0
5,73.36,0.018,0.962,96.45,-1.1,2.01,73.36,0.08,0.963,95.92,-4.81,8.91,73.36,0.844,0.962,90.68,-38.93,83.27,118.36,0.484,0.525,50.42,-34.3,28.63,223.36,0.803,0.823,41.38,28.87,-67.11,4.97
5,100.38,0.124,0.077,6.13,-1.18,1.17,100.38,0.229,0.155,15.02,-4.93,5.09,100.38,0.884,0.639,59.35,-51.82,57.89,145.38,0.594,0.721,67.31,-45.72,22.94,280.38,0.813,0.861,44.7,72.57,-66.85,8.99
5,211.46,0.002,0.966,96.88,-0.03,-0.13,211.46,0.012,0.978,97.47,-0.19,-0.91,211.46,0.505,0.706,54.04,-1.28,-29.65,181.46,0.477,0.773,73.45,-26.67,-9.61,61.46,0.962,0.893,87.48,-21.95,85.57,1.79
5,291.31,0.026,0.963,95.09,2.97,-2.44,291.31,0.011,0.913,91.58,1.23,-1.01,291.31,0.847,0.637,36.2,62.93,-47.25,336.31,0.584,0.666,44.4,44.67,-2.04,81.31,0.896,0.999,91.89,-52.71,85.71,4.26
5,357.26,0.1,0.4,39.95,4.2,1.23,357.26,0.1,0.4,39.95,4.2,1.23,357.26,0.1,0.4,39.95,4.2,1.23,27.26,0.1,0.4,41.28,1.3,3.43,177.26,0.1,0.4,42.33,-4.0,-1.07,1.0
5,132.14,0.003,0.954,95.85,-0.35,0.2,132.14,0.034,0.914,91.66,-3.74,2.12,132.14,0.542,0.679,63.73,-44.19,30.16,102.14,0.636,0.776,72.25,-49.01,53.26,132.14,0.2,0.5,50.92,-13.54,8.05,4.0
